Xt,Lemda
0.387157289,0.018884785
0.387303755,0.018896816
0.387397199,0.018902241
0.387557068,0.018918373
0.387934032,0.018937084
0.388075186,0.018939507
0.388358873,0.018972043
0.388539601,0.019059107
0.389146337,0.019079468
0.389502782,0.019082985
0.38962773,0.019084451
0.389754837,0.019146712
0.390129202,0.019170684
0.39036787,0.019219133
0.390683207,0.019223615
0.390896121,0.019245469
0.390936178,0.019263481
0.391192932,0.019267591
0.392011162,0.019308427
0.392527105,0.019315113
0.393264322,0.01933898
0.393494723,0.019359136
0.393826036,0.019425248
0.393826344,0.019434656
0.39416711,0.019526616
0.394352605,0.019530218
0.394454452,0.019561673
0.394472031,0.019562921
0.394534051,0.019578767
0.395557233,0.019610184
0.395652503,0.019645389
0.396013372,0.019651459
0.396159409,0.019659858
0.396345936,0.019667327
0.396538147,0.019675759
0.396930308,0.019684716
0.396939568,0.019693365
0.396942072,0.019722198
0.397010963,0.019771327
0.397680154,0.019771517
0.397745773,0.019788178
0.39799726,0.019860799
0.398526618,0.019862238
0.399139123,0.019913791
0.399568665,0.019922328
0.399690505,0.019953499
0.399783264,0.019979117
0.400045761,0.019983546
0.400578629,0.020002188
0.400823009,0.020019819
0.401226432,0.020036116
0.401580614,0.020043811
0.40184406,0.020124978
0.402102332,0.020153338
0.402480224,0.02018161
0.402642049,0.020191835
0.402787967,0.02022098
0.403486924,0.020252656
0.403718072,0.020254639
0.404375879,0.020285032
0.404439878,0.020348892
0.404480337,0.020412042
0.404612854,0.020462994
0.404646166,0.020477098
0.404671598,0.020538397
0.405261387,0.020549436
0.405332395,0.020559452
0.405538612,0.02058303
0.406359054,0.02059087
0.406602451,0.020612156
0.407039105,0.020658834
0.407249139,0.020669296
0.407271753,0.020689458
0.407308747,0.020694081
0.407793111,0.020695753
0.408010782,0.020698927
0.408023423,0.020721863
0.408031792,0.020726578
0.408440708,0.020782688
0.409698648,0.020822599
0.410195838,0.020826552
0.410438446,0.020854854
0.410766849,0.020880849
0.411523536,0.020913829
0.411922831,0.020914002
0.412497117,0.020969962
0.412784075,0.021009399
0.413437182,0.021017152
0.413539379,0.021119386
0.414103744,0.021186021
0.415215899,0.021214925
0.415795595,0.021215106
0.416719277,0.021284491
0.416752805,0.021305467
0.417822628,0.021311633
0.417877936,0.021365829
0.418378064,0.021381112
0.418451785,0.02140495
0.420079807,0.021479639
0.420412757,0.021483189
0.421287768,0.021512155
0.421828577,0.02163027
0.422160933,0.021667436
0.422713787,0.021692333
0.423621724,0.02170483
0.424620459,0.021721902
0.424727879,0.021735739
0.425782537,0.021746766
0.426133957,0.021782102
0.42622579,0.02180063
0.426513087,0.021804781
0.42778656,0.021807936
0.427880015,0.021853613
0.428206931,0.021887287
0.428897476,0.021945894
0.428968908,0.022076254
0.429670495,0.022101546
0.430174518,0.02210948
0.430359784,0.02213311
0.43050057,0.02214923
0.430570017,0.022209931
0.430575764,0.022211021
0.430715299,0.022222828
0.430718333,0.022230231
0.430817358,0.022234371
0.431189107,0.022331879
0.431191916,0.022341103
0.431936018,0.02241099
0.432131197,0.022429921
0.432254619,0.022469948
0.432965517,0.022486665
0.4332014,0.022513339
0.43331312,0.022514369
0.433541825,0.022526806
0.433608555,0.022578079
0.433628108,0.022588307
0.434074899,0.022594876
0.434133446,0.022599468
0.434355156,0.022602671
0.43655422,0.02262721
0.43704733,0.022645539
0.437241,0.022664672
0.437679551,0.022673873
0.438201682,0.022692033
0.439077746,0.022702639
0.439592582,0.022726069
0.439802318,0.022756061
0.440013964,0.022780525
0.440838215,0.022789345
0.44096585,0.022796419
0.441214175,0.022840799
0.442402356,0.022867289
0.442420154,0.022874503
0.44247624,0.022925389
0.4436921,0.022930491
0.443921399,0.022963126
0.444465398,0.022992149
0.444988406,0.023004253
0.445668195,0.023006213
0.445683784,0.023038205
0.446309214,0.023065932
0.446405039,0.02307474
0.446439619,0.023081125
0.446693318,0.023081548
0.446761004,0.023104679
0.446968264,0.023129541
0.447233403,0.023169414
0.447846977,0.023186169
0.447986553,0.023194978
0.448437858,0.023316856
0.44950474,0.023319727
0.449582152,0.02335549
0.450273773,0.023448404
0.451243397,0.023453496
0.451354741,0.023508407
0.45136289,0.023577993
0.451472135,0.023612601
0.452765642,0.023651865
0.452887299,0.023676163
0.453231308,0.023699964
0.453322589,0.023788706
0.453388093,0.023825136
0.453653884,0.023829796
0.453947168,0.023838629
0.454168424,0.023843291
0.454618289,0.023855257
0.454888426,0.023882004
0.454899366,0.024038846
0.455224157,0.024116239
0.455404127,0.024237474
0.456096305,0.024250957
0.456131266,0.024274421
0.456183643,0.024279452
0.456231175,0.02429923
0.456404815,0.024302979
0.456464465,0.024360842
0.456692241,0.024373558
0.456752031,0.024406362
0.457035292,0.024422006
0.457126751,0.024428777
0.457149286,0.024452025
0.457763723,0.024527016
0.458353142,0.024574234
0.459365938,0.024612182
0.459478516,0.024613971
0.459976972,0.024614913
0.460029642,0.024671569
0.460395269,0.024739641
0.460431285,0.024747536
0.460536681,0.024752564
0.461313303,0.024814254
0.461355325,0.024825089
0.461604414,0.024839171
0.462247212,0.024851397
0.46265112,0.024874177
0.462723515,0.024920297
0.462892203,0.024928016
0.462933988,0.02495112
0.464087865,0.024984315
0.464179789,0.02499736
0.464685225,0.025069504
0.464831942,0.025091883
0.465654806,0.02512923
0.46573197,0.025147402
0.465913374,0.025163596
0.466048185,0.025218103
0.467119813,0.025238689
0.46719057,0.025242575
0.467206068,0.025281475
0.467401357,0.025287021
0.467649508,0.025318414
0.467884903,0.025325703
0.467958914,0.025430626
0.468173108,0.025472854
0.468267691,0.025473968
0.4686658,0.025480118
0.469468581,0.025481443
0.469695427,0.025483764
0.469721713,0.025497834
0.470071077,0.025499776
0.470128963,0.025530695
0.470144946,0.025531501
0.470764375,0.025543285
0.470765431,0.025544887
0.470812005,0.025548833
0.470821058,0.025555456
0.471114292,0.025559795
0.471270462,0.025607859
0.471447639,0.02565656
0.471667784,0.025708934
0.472081737,0.025717903
0.473628769,0.025757054
0.47383901,0.025778963
0.474368403,0.025799227
0.47454357,0.025854017
0.474988797,0.02588583
0.475317774,0.025892379
0.475392692,0.025904261
0.475605456,0.025917746
0.476187517,0.025977364
0.476223637,0.025996882
0.476582582,0.026012071
0.476663508,0.026066206
0.476695168,0.026093357
0.476702303,0.026134162
0.476845662,0.026187183
0.477176916,0.026200447
0.477582435,0.026253507
0.477728421,0.02626412
0.477804545,0.026299969
0.477923913,0.026339767
0.478234683,0.026340642
0.478421559,0.02637029
0.47875728,0.02638443
0.478875903,0.026388363
0.479147575,0.026393155
0.479203084,0.026463865
0.479795029,0.026498669
0.480041316,0.026500236
0.481295776,0.026537245
0.481576561,0.026591574
0.481611357,0.026673963
0.481745589,0.026691718
0.482128462,0.026720213
0.482179176,0.026728303
0.482473736,0.026760748
0.482545001,0.02686434
0.48257851,0.02687171
0.483001671,0.026899483
0.483344184,0.026953718
0.48335953,0.026975034
0.483465027,0.026976897
0.483757852,0.027025921
0.484130134,0.027033453
0.484864652,0.027045402
0.48492626,0.027081292
0.485636429,0.027101413
0.486017197,0.027104071
0.486058684,0.027137123
0.486153164,0.027176712
0.486154049,0.027183972
0.486222971,0.027209556
0.48625859,0.027210634
0.486309085,0.02721585
0.48694069,0.027264736
0.487122355,0.027274705
0.487274389,0.027533813
0.487923675,0.027577687
0.488124459,0.027591309
0.488584054,0.027604457
0.488834153,0.027631497
0.488924753,0.027664768
0.489290664,0.027667623
0.489303209,0.02768167
0.489405769,0.027692228
0.489660897,0.027706728
0.48988217,0.02777046
0.490044749,0.027771051
0.490182736,0.027812657
0.490311374,0.027815856
0.490383361,0.027850117
0.490906491,0.027868093
0.49112852,0.027898258
0.491553181,0.027946205
0.49169331,0.028024532
0.492071156,0.028143992
0.492533231,0.028184624
0.492710574,0.028217319
0.493006689,0.028305265
0.493056986,0.028326921
0.493125683,0.028341217
0.494219333,0.028343553
0.494230082,0.028453987
0.49467665,0.028479966
0.494753656,0.028495683
0.494822753,0.028512082
0.495343891,0.028609351
0.495703327,0.02863396
0.496029281,0.028648441
0.496056208,0.028655099
0.496475838,0.028684394
0.496689576,0.028891099
0.496855304,0.028904962
0.497343322,0.028984439
0.497633502,0.029000089
0.497726454,0.029054254
0.498472355,0.029063992
0.498603389,0.029087557
0.498736625,0.029115849
0.498754347,0.029119071
0.499768427,0.029211457
0.499924911,0.02922364
0.500620443,0.029234816
0.500780177,0.029237858
0.500903245,0.029268804
0.500903712,0.029269245
0.501065597,0.029288524
0.501222955,0.029332339
0.501264731,0.029370726
0.501444053,0.029386231
0.501455605,0.029412276
0.502424275,0.029417654
0.502540819,0.029429204
0.503024003,0.02943367
0.503241773,0.029439523
0.503449657,0.029457033
0.503602646,0.029467649
0.504011458,0.029527642
0.504105623,0.029555133
0.504502754,0.029622012
0.504896966,0.029629414
0.504901471,0.029667292
0.505437231,0.029685752
0.506305614,0.029724969
0.506575414,0.029766481
0.507358177,0.02978825
0.507477,0.029793356
0.507803873,0.029842491
0.507828901,0.029939843
0.508150751,0.029940134
0.508471251,0.029965849
0.509745614,0.030011857
0.509913898,0.030045261
0.510120781,0.030051147
0.510298644,0.030097943
0.511144377,0.030098878
0.511334832,0.030129858
0.5120381,0.030136307
0.51217099,0.030156261
0.512241364,0.030186803
0.51274502,0.030263782
0.513790775,0.030276882
0.513790889,0.030342665
0.51389247,0.030356492
0.514195871,0.030359065
0.514320163,0.030580944
0.51435657,0.030583515
0.514401315,0.030588738
0.514963486,0.030591526
0.515359091,0.030621513
0.515717486,0.030651458
0.51581173,0.030655151
0.516247766,0.030657403
0.516841111,0.030706776
0.516842747,0.030719747
0.516892534,0.030757262
0.517012666,0.030767938
0.517183092,0.030806275
0.517194542,0.030905526
0.517564363,0.03092885
0.517676614,0.030937789
0.517955457,0.03097365
0.518538539,0.030980711
0.518767523,0.030981764
0.519259154,0.031031834
0.519637652,0.031077018
0.519717412,0.031077135
0.519734178,0.031094295
0.520110296,0.031213475
0.520304559,0.03126063
0.52040241,0.031298316
0.520838757,0.031319528
0.521137872,0.031347922
0.521439024,0.031354714
0.521537681,0.031362265
0.521544658,0.031450427
0.521698275,0.031515951
0.521761166,0.031574756
0.521953484,0.031638318
0.522113459,0.031643544
0.522343533,0.031651696
0.522422489,0.031652476
0.5230209,0.031686945
0.523224336,0.031712236
0.523229906,0.031715353
0.523275961,0.031719878
0.523305902,0.031806508
0.523684563,0.031867287
0.523812661,0.031873078
0.524035436,0.031924016
0.524090355,0.031976339
0.524851247,0.032031221
0.524910162,0.032054002
0.524916105,0.032062249
0.525074914,0.032101904
0.525113866,0.032131547
0.525129729,0.032134388
0.526409057,0.032162578
0.526934699,0.032179103
0.527397953,0.032293674
0.527504705,0.03241418
0.527549495,0.032420242
0.527562552,0.032444496
0.52756473,0.032503109
0.527594902,0.032529016
0.527863961,0.032561365
0.528202169,0.032618091
0.528338839,0.03263269
0.528857093,0.032669372
0.529788859,0.032709564
0.530398637,0.032750142
0.530404821,0.03275506
0.530511254,0.032765335
0.530840259,0.032767572
0.531261347,0.032859726
0.531487504,0.0329019
0.531858047,0.032906476
0.532114922,0.032958502
0.532455307,0.033022209
0.532641204,0.033044337
0.533175179,0.033080391
0.534159105,0.033114328
0.534205199,0.033116852
0.534383372,0.033117182
0.535078021,0.03314905
0.535082353,0.033167707
0.535429968,0.033178955
0.535637339,0.033220299
0.535823313,0.033225085
0.536684216,0.033274913
0.537168936,0.033285793
0.537726832,0.033297854
0.53825338,0.033330759
0.538896619,0.033346532
0.539480863,0.033399499
0.539853217,0.033415899
0.539922238,0.033435747
0.540073154,0.033497986
0.54089065,0.033520115
0.541042886,0.033537722
0.541567399,0.033576057
0.541877607,0.033602226
0.542133622,0.033658331
0.542146945,0.033681739
0.542540561,0.033685784
0.543683831,0.033689832
0.544372803,0.033755575
0.544453731,0.033758897
0.54476699,0.033783947
0.544965126,0.033847114
0.545078893,0.033847276
0.545244319,0.033870538
0.54545448,0.033899815
0.545680043,0.033905591
0.546693086,0.0339075
0.546765979,0.034036801
0.546791747,0.034062024
0.547061688,0.034063047
0.547139597,0.034077729
0.547731095,0.034158129
0.548510279,0.034170704
0.548622756,0.034189558
0.549265369,0.034237219
0.549660891,0.034241567
0.549680573,0.034284329
0.549955585,0.034287366
0.549966953,0.03440114
0.5510108,0.034404219
0.551167875,0.034423839
0.551290396,0.034484141
0.551561983,0.034484394
0.552737482,0.034508765
0.553296364,0.034540183
0.553315167,0.034570581
0.554139541,0.034605112
0.554681379,0.034817768
0.55483017,0.034825168
0.555279289,0.034850059
0.555525196,0.03487196
0.555950419,0.034883696
0.557008745,0.03490986
0.557090171,0.034965119
0.55719784,0.034976702
0.557877368,0.034994809
0.558239097,0.035002161
0.55831998,0.035008741
0.558413131,0.035038598
0.558602797,0.035070523
0.558982292,0.035119543
0.559393254,0.035170217
0.559656205,0.035196479
0.56028989,0.035221591
0.560345034,0.035247095
0.560532441,0.035265108
0.560982955,0.035278146
0.561483197,0.035279887
0.561882515,0.035327311
0.561991541,0.035401305
0.56215909,0.035408592
0.562512176,0.035441598
0.565112648,0.035491482
0.565174549,0.035583215
0.565366375,0.035594681
0.565612919,0.035595442
0.566229152,0.035627877
0.566328527,0.035673252
0.566368239,0.035688582
0.566938227,0.035694604
0.567188869,0.035718592
0.567234878,0.035773628
0.56833347,0.035818465
0.568348469,0.03585768
0.568870391,0.035858989
0.569120982,0.03586063
0.569266021,0.035913265
0.570421418,0.035920215
0.570645679,0.035967241
0.570691787,0.036019716
0.57110153,0.036022335
0.571124165,0.036077568
0.571508586,0.036118981
0.571538465,0.036126579
0.571738869,0.036140874
0.571747904,0.036203913
0.571900805,0.036322698
0.572628105,0.036328814
0.57284111,0.036343117
0.57371829,0.036406277
0.573898705,0.036425795
0.574978646,0.036433277
0.575004171,0.036442549
0.575200918,0.036469298
0.57553574,0.036469637
0.576211575,0.036496022
0.576356848,0.036508243
0.576404172,0.036509362
0.577296293,0.036512617
0.577612254,0.036535408
0.577716315,0.036646521
0.578814189,0.036661168
0.579047441,0.03667173
0.579148571,0.036672053
0.579328315,0.036683205
0.57954311,0.036716969
0.580019923,0.03675953
0.580636343,0.036761802
0.580937648,0.0367859
0.581181109,0.036854371
0.581418657,0.036911738
0.581827781,0.036920485
0.581998526,0.036932382
0.582337543,0.037015495
0.582488005,0.037021973
0.582564258,0.037038529
0.582786243,0.037066769
0.584089241,0.037073006
0.584889544,0.037076571
0.5853281,0.037108401
0.585782241,0.037127539
0.586066046,0.037164573
0.586492804,0.037166621
0.587274212,0.037231496
0.58763137,0.037243656
0.58783813,0.037254164
0.587898612,0.037256571
0.587985989,0.037268122
0.588091617,0.037274521
0.588821167,0.037344921
0.589051412,0.037370388
0.589220132,0.037392475
0.590080864,0.037451708
0.590147325,0.037521881
0.590185473,0.037565901
0.590410542,0.037604646
0.590465459,0.037615458
0.59048079,0.037682416
0.590571892,0.03769437
0.590651823,0.037701947
0.591410088,0.037798101
0.592655657,0.037803196
0.592794845,0.037948013
0.592931597,0.037964562
0.593507195,0.037977627
0.593578757,0.03802704
0.593749291,0.038043455
0.593907079,0.038112397
0.594977452,0.03811767
0.59520115,0.03813582
0.595772446,0.038150035
0.596428205,0.038152999
0.596485337,0.038189026
0.596853061,0.038215483
0.59794014,0.038233117
0.598103653,0.038260526
0.598128429,0.038312832
0.598629429,0.038326715
0.599548235,0.038509089
0.599717664,0.03860863
0.599990783,0.038614296
0.599997092,0.038617551
0.600507407,0.038686703
0.601200893,0.038687738
0.60158541,0.038709162
0.602050922,0.038727048
0.602319195,0.038733964
0.602870457,0.038765426
0.603141435,0.03878803
0.603536645,0.038815608
0.603579758,0.038838608
0.603892039,0.038842095
0.604397135,0.038867091
0.60468938,0.038952943
0.604900193,0.038982795
0.605433708,0.038986593
0.605467712,0.03900232
0.605607832,0.039024908
0.605703934,0.039033429
0.605730113,0.03904381
0.606125034,0.039051162
0.606203845,0.039067931
0.606750594,0.039247074
0.606880682,0.039299557
0.607369376,0.039450502
0.607799263,0.039459389
0.608181012,0.039484835
0.608216192,0.039523593
0.609011242,0.039550325
0.60904453,0.03957745
0.609590877,0.039586117
0.610344307,0.039589057
0.610423905,0.039618539
0.610809814,0.039663622
0.611246254,0.03978124
0.61142271,0.039822296
0.611422869,0.039831435
0.611469687,0.039839742
0.611806086,0.03984917
0.611830697,0.039880368
0.61187486,0.039900798
0.611990216,0.039995892
0.612107041,0.039996453
0.612361365,0.040010903
0.612770093,0.040020689
0.612787294,0.040025512
0.613407614,0.040050319
0.61375833,0.040069766
0.613964411,0.040086148
0.614604729,0.040105022
0.614663815,0.040140121
0.615048531,0.040163921
0.616407817,0.040208519
0.617124503,0.040218568
0.617582482,0.040223355
0.617629399,0.040274265
0.61872526,0.040308521
0.61932879,0.040340489
0.619400623,0.040348541
0.619414338,0.04042922
0.619439129,0.040444414
0.619487982,0.040510682
0.619905949,0.040571499
0.620574407,0.040581443
0.620667184,0.040581808
0.620729477,0.040588126
0.621105366,0.040677393
0.621340804,0.040682563
0.621637695,0.040753241
0.622559523,0.040765268
0.622596788,0.040820266
0.622794316,0.040827706
0.622930414,0.040831021
0.623453874,0.040852769
0.62369675,0.040856305
0.623699927,0.04094
0.624215731,0.040981831
0.624655244,0.040992195
0.624948229,0.041010675
0.625786388,0.041037326
0.625849299,0.041078756
0.626145332,0.041095225
0.626192246,0.041145149
0.626793905,0.041157873
0.627061381,0.041188223
0.628350504,0.041195421
0.628467048,0.041265835
0.628989768,0.041269956
0.629203771,0.041274767
0.629961886,0.041330777
0.630067807,0.041373492
0.630233163,0.041388936
0.630830866,0.041429784
0.630866065,0.04143774
0.631171716,0.041572667
0.631313483,0.041573271
0.631457862,0.041576715
0.631696552,0.04157797
0.631768731,0.041597355
0.6321452,0.04166853
0.632639968,0.041686542
0.632806077,0.041702173
0.632925949,0.041717379
0.633191216,0.04172238
0.633191708,0.041759208
0.633275334,0.04180942
0.633466185,0.041835464
0.634069559,0.041920438
0.635520892,0.041958302
0.635775413,0.04197212
0.636068272,0.042015441
0.636588689,0.042036716
0.636731552,0.042072993
0.637002439,0.042104664
0.637093163,0.042113208
0.637528583,0.042123372
0.638249279,0.042131547
0.638359107,0.042139445
0.638430586,0.042166633
0.638743356,0.042190276
0.638778726,0.042191235
0.638782159,0.042198991
0.639025654,0.042206423
0.639747016,0.042210147
0.640098808,0.04222582
0.640200562,0.042241574
0.640307678,0.042258478
0.640394844,0.042265866
0.640434022,0.042295837
0.640553653,0.042297746
0.641232716,0.04235508
0.641370349,0.042371619
0.641765759,0.04244436
0.641813,0.042584069
0.641949696,0.042613123
0.642330895,0.042614824
0.642463359,0.042624707
0.643012915,0.042637214
0.643173444,0.04267932
0.643978926,0.042689046
0.644127629,0.042769576
0.644332469,0.042773794
0.64450333,0.042801141
0.644828043,0.042806375
0.645236617,0.042852418
0.645721668,0.042858511
0.646671266,0.042872862
0.646898246,0.042892509
0.64764145,0.042910171
0.64772206,0.042920818
0.647838621,0.042932302
0.648135575,0.042964292
0.648418697,0.04296983
0.649008406,0.043034111
0.64928997,0.043094709
0.650279203,0.043100728
0.650282875,0.043107873
0.650413097,0.043136889
0.65052933,0.043170902
0.650814693,0.043179573
0.650820039,0.043190607
0.651230462,0.043216418
0.65174225,0.043231598
0.652068095,0.04323291
0.652233172,0.043245402
0.65252632,0.043273124
0.654462562,0.043286933
0.654492095,0.043305488
0.654793601,0.043313648
0.654964237,0.043392421
0.655203146,0.04339565
0.655813785,0.043410678
0.656752891,0.043438694
0.656892208,0.043516683
0.657121374,0.043523777
0.657136889,0.043554154
0.657225085,0.043597044
0.657424817,0.043614163
0.657457407,0.043616783
0.657525308,0.043674734
0.658163064,0.043772767
0.65852142,0.043833787
0.658672139,0.043845011
0.659676974,0.043861482
0.659695116,0.043873509
0.659899199,0.043894352
0.660008023,0.043895021
0.660057057,0.04394252
0.660918819,0.04399501
0.66160238,0.0439959
0.661608426,0.044009762
0.661738928,0.044026673
0.662393668,0.044099162
0.662904032,0.044241209
0.663131296,0.044271853
0.663193723,0.044285353
0.663273981,0.044309384
0.663833114,0.044318082
0.664184364,0.044336951
0.66438363,0.044342358
0.665006444,0.044350182
0.665179135,0.044373881
0.665574003,0.04439548
0.665662306,0.044401334
0.665983129,0.044408433
0.666265154,0.044416177
0.667078022,0.044440339
0.667170339,0.044470532
0.667209407,0.044481974
0.667305293,0.044535177
0.667682876,0.044545328
0.667698677,0.044553622
0.667921545,0.044579591
0.668120618,0.044595899
0.668221317,0.044638435
0.668299872,0.044641433
0.669272011,0.044700036
0.669422329,0.04472551
0.669432001,0.044797588
0.669701949,0.044808116
0.669784309,0.044839782
0.670654475,0.044851801
0.670726245,0.04494519
0.671927807,0.044956617
0.672111919,0.044957839
0.672533684,0.044976034
0.67253742,0.044988954
0.67313295,0.045025693
0.673243252,0.045066824
0.673387536,0.045073754
0.673398293,0.045111357
0.674207136,0.045206388
0.674957554,0.045211895
0.675160898,0.045213226
0.675456855,0.045226312
0.675983066,0.045232427
0.676253713,0.045337341
0.676568017,0.045351388
0.677146944,0.045361172
0.67737054,0.045429428
0.67809573,0.04543644
0.678284836,0.045515403
0.678645298,0.045522272
0.678945552,0.045523147
0.679225967,0.045542707
0.679301121,0.04563363
0.679538297,0.045648998
0.679924478,0.045684072
0.680317694,0.045723442
0.680417628,0.045740717
0.680511577,0.045762549
0.6811676,0.045766079
0.681557806,0.045796736
0.681785974,0.045798891
0.681802787,0.045800355
0.68218192,0.045828205
0.682432316,0.045851245
0.682508412,0.04585151
0.683481929,0.045882388
0.683625644,0.045894041
0.683699066,0.045916414
0.683915742,0.045917648
0.684560112,0.045944991
0.684693703,0.04601492
0.684705138,0.046052987
0.684722502,0.046084096
0.685878431,0.046169744
0.687044894,0.046202856
0.68734178,0.046237523
0.687411066,0.046304182
0.687938178,0.046306144
0.688086109,0.046324356
0.688247944,0.046374597
0.688439125,0.046400566
0.68844585,0.046418078
0.688475684,0.046421329
0.688534704,0.046444805
0.688614429,0.046485712
0.68884744,0.046545345
0.689038058,0.046586981
0.690012316,0.046609576
0.690063028,0.046611867
0.691257134,0.04663276
0.69208311,0.046668142
0.692484017,0.04669078
0.692535898,0.046713665
0.69260517,0.0467395
0.692930976,0.046758642
0.693794807,0.046769603
0.694455724,0.046770578
0.694491808,0.046823138
0.694893833,0.046907436
0.695273935,0.046910841
0.695316626,0.046936853
0.695955772,0.046962127
0.696151142,0.047063681
0.696699294,0.047081244
0.697101084,0.047120388
0.697357553,0.04714479
0.697360807,0.047182032
0.697362282,0.047272424
0.697966574,0.047274839
0.698361687,0.047403402
0.698392965,0.047417641
0.698549199,0.047431906
0.698757964,0.047463277
0.699344415,0.047508576
0.699463773,0.047527396
0.699978306,0.04761591
0.699980501,0.04766918
0.700163785,0.047686288
0.70044905,0.04768926
0.700868012,0.047737047
0.701172144,0.04775169
0.701224295,0.047773986
0.701225889,0.04777869
0.70190884,0.047790667
0.702540691,0.047791383
0.70334929,0.047795666
0.704594523,0.047846392
0.704602978,0.048017417
0.705640892,0.048061595
0.705925149,0.048076159
0.705927535,0.048100206
0.705940098,0.048122731
0.706667531,0.0481285
0.706989021,0.048136369
0.706996093,0.048142351
0.707554044,0.048174102
0.707601995,0.048196115
0.708286716,0.048202285
0.708784042,0.048229123
0.709559529,0.048266541
0.709761851,0.048268629
0.709896433,0.048270887
0.710205135,0.048325024
0.711074552,0.048325866
0.711259385,0.048350927
0.711671748,0.048356174
0.712065505,0.048357353
0.712677769,0.048463355
0.712975992,0.04847304
0.713687034,0.048512714
0.713744876,0.04851945
0.714109754,0.048535226
0.714484784,0.048535392
0.715024849,0.048676807
0.716037868,0.048699479
0.716378,0.048703165
0.716758364,0.048721923
0.71698531,0.048778621
0.717040395,0.048828607
0.717146462,0.048844924
0.717891568,0.049010632
0.718196834,0.049024259
0.718504072,0.049027828
0.718909659,0.049029434
0.719188651,0.049037798
0.719840156,0.049106206
0.720260628,0.04911369
0.720308193,0.04917694
0.720595159,0.049230199
0.720613855,0.049247276
0.721702051,0.049251978
0.722034948,0.049253599
0.722587947,0.049273757
0.723024366,0.049324634
0.723677134,0.0493896
0.723986259,0.049427093
0.724256238,0.049452371
0.724485883,0.049460779
0.72460246,0.049462165
0.724683741,0.049478611
0.724883624,0.049498303
0.725305617,0.049521258
0.725681845,0.049587197
0.726020186,0.049594642
0.726254967,0.049634899
0.726483489,0.049666826
0.727113412,0.049668522
0.727138935,0.04968532
0.727390864,0.049689455
0.727775994,0.049723699
0.728341233,0.049732632
0.728456318,0.049747285
0.728462844,0.049783217
0.728830373,0.04979171
0.729190108,0.049874364
0.729443536,0.04988228
0.729634259,0.049903569
0.729830088,0.049915305
0.730017779,0.049987725
0.730088826,0.050022173
0.731324052,0.050033776
0.731432148,0.050058327
0.731673157,0.05007024
0.732219573,0.050092762
0.732340977,0.050099286
0.732741114,0.050158617
0.732760077,0.05022057
0.733016993,0.050233437
0.733060583,0.050281076
0.733171447,0.050292713
0.733460698,0.050303907
0.734067745,0.050330539
0.734250656,0.050362195
0.735058411,0.050405433
0.735338817,0.050416894
0.736312449,0.050428002
0.736349216,0.050454836
0.736581975,0.050486572
0.736695806,0.050533459
0.737760413,0.050550709
0.738726316,0.050594259
0.73891557,0.050620788
0.739409421,0.050723007
0.739618995,0.050756455
0.739816895,0.050790981
0.740744777,0.050794887
0.740886946,0.05080152
0.741057149,0.050805181
0.7410767,0.050810373
0.741420796,0.050842612
0.741442282,0.050852466
0.74164791,0.050917243
0.742139997,0.050918125
0.742184602,0.050923061
0.742236575,0.050924667
0.74240717,0.050936455
0.742730791,0.050962558
0.743225055,0.051028061
0.74356437,0.051102829
0.743565476,0.051137441
0.743692754,0.051151033
0.744895627,0.051157725
0.744941241,0.051161511
0.745069012,0.051166453
0.74515024,0.051206523
0.745242853,0.051216315
0.745307932,0.051244789
0.745332505,0.05125832
0.745687567,0.051273017
0.745781262,0.051278492
0.746117753,0.051335799
0.746187692,0.051371143
0.746710479,0.051375724
0.747483453,0.051417091
0.747597961,0.051423266
0.748203231,0.05145165
0.74820991,0.051488291
0.748506257,0.051540148
0.748969625,0.051586312
0.749112544,0.051623913
0.749200929,0.051692305
0.74927184,0.051742142
0.749536267,0.051777998
0.750623823,0.051803087
0.751033779,0.051857304
0.751278203,0.051911729
0.751913679,0.051931837
0.752262095,0.051939338
0.752741667,0.05195504
0.753155645,0.051965379
0.753298196,0.051982361
0.755405648,0.051989821
0.756100075,0.05202898
0.756183096,0.052048353
0.756365164,0.052054514
0.756648255,0.052075747
0.756800546,0.052146754
0.757180019,0.052155706
0.757247418,0.052205907
0.758201226,0.05220812
0.758524287,0.052208183
0.758541945,0.052237059
0.759773484,0.052359157
0.759837413,0.052363722
0.759842837,0.052372907
0.759854134,0.052389632
0.759869175,0.05240901
0.760132876,0.052423052
0.76088022,0.052430168
0.761763488,0.052439137
0.761776576,0.052452586
0.762574886,0.052497733
0.762600896,0.052531248
0.762986289,0.052533312
0.763695798,0.052656637
0.76431492,0.052697033
0.76439259,0.052707954
0.764393042,0.052736914
0.764767423,0.05275302
0.76494281,0.052766069
0.765431568,0.052784604
0.766027283,0.052829374
0.766803306,0.052856122
0.766872599,0.052934638
0.76689298,0.052934883
0.766951994,0.052948524
0.766954033,0.052957747
0.766967576,0.052974188
0.767166531,0.053100573
0.767183799,0.053115005
0.767184423,0.05312459
0.767516259,0.053148784
0.767630739,0.053181852
0.768575607,0.053182122
0.768886841,0.053195611
0.769385548,0.053229784
0.77028645,0.053271019
0.770325515,0.053322468
0.770345351,0.053360653
0.771210381,0.053386896
0.771224116,0.053431274
0.772010325,0.053434124
0.772120668,0.053459193
0.772707908,0.053467456
0.772829347,0.05347275
